id	name	student_number	course	gender	MBTI	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9
716	Georgia McGonigle	2018162716	1	1	10	5	5	5	3	3	4	3	4	3	4	2	4	2	4	4	4	3	3	2	2	2	3	2	2	4	2	3	
717	Elmira Glashby	2018162717	1	1	10	5	3	3	3	5	4	4	4	3	5	3	5	4	3	5	3	3	5	4	2	3	1	4	3	3	2	1	
718	Conant Moyer	2018162718	1	1	8	5	4	3	3	5	4	5	3	5	4	3	4	5	3	5	4	5	5	3	2	3	4	3	3	2	4	3	
719	Basile Simounet	2018162719	2	2	10	4	3	5	3	5	3	2	2	3	4	3	4	5	3	5	4	4	4	3	2	2	3	4	2	2	2	1	
720	Hobart McDonagh	2018162720	2	1	1	5	4	3	3	5	3	4	4	3	5	4	5	4	5	4	3	5	5	2	3	3	2	2	1	3	1	3	
721	Reinald Cuxon	2018162721	1	2	14	5	3	4	5	3	3	3	5	5	5	3	4	4	3	4	2	5	4	1	3	2	3	3	2	4	1	2	
722	Pascale Crust	2018162722	3	1	5	3	4	3	3	3	2	2	3	4	3	1	4	3	3	2	1	1	1	4	4	4	4	5	5	4	5	3	
723	Latisha Danieli	2018162723	1	2	12	5	5	5	4	5	3	5	5	5	3	4	5	3	4	4	3	2	5	2	2	4	3	3	2	1	2	3	
724	Rozella Chape	2018162724	1	1	2	4	4	5	3	5	3	3	4	3	2	4	4	4	2	4	4	4	4	3	2	3	3	3	2	2	2	3	
725	Ethelin Jaram	2018162725	1	2	10	4	4	3	4	4	4	5	3	4	4	4	4	4	4	3	4	3	4	2	3	2	2	3	2	4	4	4	
726	Lilyan Rubinowicz	2018162726	1	2	15	4	5	5	3	3	3	5	4	4	3	2	3	5	5	4	5	3	3	3	2	3	4	3	4	2	2	3	
727	Katrine Beggs	2018162727	3	2	4	1	1	1	3	3	2	3	4	4	2	1	4	1	4	3	3	1	4	4	4	4	5	5	3	4	5	5	
728	Curr Cassin	2018162728	1	2	14	3	5	4	4	4	3	4	3	3	4	4	4	4	2	3	3	2	3	1	4	2	2	4	1	3	3	2	
729	Bailey Whimper	2018162729	2	2	3	3	3	5	5	3	3	3	4	4	3	3	3	4	3	4	5	4	3	1	2	2	2	4	1	3	2	1	
730	Hakim Churchill	2018162730	2	2	13	2	3	2	4	5	4	2	4	2	4	5	4	5	3	5	4	3	5	2	3	3	2	1	3	2	2	2	
731	Davine Loos	2018162731	2	1	10	5	4	4	2	3	2	4	4	4	3	5	4	3	5	5	5	4	5	3	3	2	1	2	3	3	1	3	
732	Laney O'Brallaghan	2018162732	1	1	8	4	4	4	5	3	3	5	5	4	5	4	5	3	2	4	4	4	2	3	2	2	3	4	1	3	2	3	
733	Lilly Willbourne	2018162733	1	2	7	4	4	3	5	4	3	4	3	4	3	5	3	2	5	4	4	3	4	2	3	1	2	2	2	4	4	3	
734	Jase Gepp	2018162734	2	1	5	5	3	3	3	4	4	4	4	3	3	5	3	3	5	3	4	4	3	2	3	3	3	4	1	2	2	3	
735	Kimmi Kramer	2018162735	1	1	1	4	3	4	4	4	4	4	5	4	2	3	3	2	4	3	5	5	4	3	4	2	3	1	3	4	2	3	
736	Issy Hatherleigh	2018162736	2	2	4	4	3	3	3	5	5	3	3	3	5	4	5	3	5	5	5	4	4	1	4	3	3	3	2	2	2	4	
737	Mikel Earle	2018162737	3	1	10	2	1	3	1	3	3	4	1	3	4	1	1	3	3	4	3	3	1	3	4	3	4	4	5	4	5	4	
738	Scarlett Lampe	2018162738	1	1	5	3	4	3	3	5	5	4	4	5	5	2	4	3	5	4	2	3	4	1	3	1	3	1	2	2	4	3	
739	Raff Sothcott	2018162739	3	1	1	2	3	1	2	3	2	1	3	3	4	2	3	1	2	2	3	3	3	4	3	4	5	4	4	5	5	5	
740	Lucho Oats	2018162740	3	2	17	3	2	3	4	2	4	2	2	3	2	3	3	4	2	4	3	2	3	3	3	5	3	4	5	4	3	5	
741	Lemmie Ferronel	2018162741	2	2	7	3	5	4	2	3	3	4	4	2	5	5	3	4	5	4	5	5	5	3	1	3	2	3	1	3	1	3	
742	Billye Hovington	2018162742	1	2	5	4	5	4	4	3	5	5	4	5	4	3	5	5	3	2	4	4	2	4	4	3	2	2	2	4	2	2	
743	Quinn Antham	2018162743	1	2	12	4	5	4	3	5	4	5	4	3	4	4	4	3	4	3	2	4	3	1	2	3	3	3	3	2	2	1	
744	Manda Ollerearnshaw	2018162744	1	2	14	4	4	4	3	4	4	3	4	5	5	2	3	3	5	3	3	4	3	2	3	3	3	3	4	3	2	2	
745	Martie Osipenko	2018162745	1	1	12	5	4	3	5	5	4	3	5	5	4	5	3	4	4	2	4	3	3	3	4	3	2	4	2	4	3	3	
746	Brad Pairpoint	2018162746	3	1	4	3	4	4	3	4	3	3	4	1	2	4	1	2	4	4	1	1	3	4	5	4	4	5	3	3	4	2	
747	Tallou Baudins	2018162747	1	1	8	4	4	5	5	3	4	5	5	4	4	4	5	5	4	5	5	4	5	4	3	3	1	3	2	3	3	1	
748	Riobard Vigar	2018162748	3	2	3	3	1	3	4	3	4	1	3	4	2	4	4	3	2	1	4	3	3	4	3	4	5	4	5	3	5	4	
749	Melody Ruzic	2018162749	1	1	7	5	4	4	5	5	4	4	4	5	3	3	3	4	4	4	2	4	4	2	4	2	4	3	2	4	4	3	
750	Ricky Czaja	2018162750	1	1	17	4	5	3	4	4	3	4	3	5	2	4	3	4	4	3	4	3	5	3	3	1	1	4	3	2	3	1	
751	Franky Nestle	2018162751	3	2	4	4	3	3	1	2	4	3	3	1	2	2	3	3	1	1	4	3	3	3	4	5	4	5	2	4	4	5	
752	Wilfred Parrin	2018162752	2	1	14	5	2	5	5	5	5	3	3	2	4	4	4	4	5	4	5	3	4	2	1	2	3	3	2	2	2	3	
753	Arabela Dahlen	2018162753	3	1	8	1	2	3	1	4	3	3	3	3	3	2	3	1	4	3	3	1	4	4	5	4	2	5	3	2	4	3	
754	Ash MacQuarrie	2018162754	2	2	2	3	5	5	3	4	3	3	5	3	4	3	5	3	5	5	5	3	3	2	2	1	3	1	3	3	2	1	
755	Gery Lyddy	2018162755	3	1	7	2	4	2	3	1	4	1	3	3	2	3	3	3	3	3	2	3	2	5	3	4	3	4	3	4	3	5	
756	Leon Sherrington	2018162756	3	2	6	3	2	4	3	3	1	2	1	2	4	4	4	1	3	1	3	4	2	5	5	4	5	4	5	2	5	3	
757	Gaby Petters	2018162757	2	1	3	4	3	5	4	4	4	4	4	3	4	3	3	5	3	4	5	5	5	2	2	3	2	3	2	2	4	2	
758	Muffin Heeney	2018162758	1	1	15	5	5	4	3	3	3	4	4	5	4	4	2	4	3	4	5	5	4	4	4	3	3	4	4	2	2	3	
759	Gerry Thompstone	2018162759	3	1	2	4	1	3	1	3	1	4	1	4	2	3	4	4	4	3	3	4	1	3	5	3	4	3	2	5	4	5	
760	Idaline Girke	2018162760	3	1	10	3	2	3	4	1	3	1	2	1	1	2	3	2	4	2	3	2	3	5	5	4	5	4	2	4	5	4	
761	Breanne Muggleston	2018162761	2	2	9	3	3	5	3	2	5	4	4	2	4	4	5	5	4	3	5	5	4	3	2	3	3	3	4	4	2	3	
762	Liesa Oiller	2018162762	1	1	6	5	4	5	4	3	4	5	3	4	2	4	3	4	3	3	2	3	5	4	4	3	4	4	2	4	2	4	
763	Shepard Tofful	2018162763	1	1	5	3	4	5	4	4	3	5	3	5	4	3	3	5	3	4	4	4	4	3	3	1	4	3	1	3	1	1	
764	Perla Dodshon	2018162764	2	2	3	2	3	3	2	3	3	2	3	4	3	4	4	3	5	4	3	3	4	4	3	4	3	1	4	3	1	3	
765	Melissa Lalonde	2018162765	3	2	12	3	2	1	1	2	4	4	3	3	3	4	4	3	1	3	2	3	3	3	4	3	4	5	5	3	4	3	
766	Genevieve Trebilcock	2018162766	1	2	12	4	3	4	3	5	5	4	3	4	4	2	2	3	3	3	4	2	5	1	3	3	3	1	1	4	2	3	
767	Candice Capnor	2018162767	1	1	2	3	3	3	3	4	4	4	5	5	3	4	4	4	3	4	2	4	4	3	4	4	4	1	3	1	2	3	
768	Portie Coade	2018162768	3	2	7	2	1	3	2	3	2	3	3	3	2	2	3	2	4	1	1	3	4	4	4	3	5	3	2	4	4	5	
769	Corenda Walkley	2018162769	3	2	16	2	2	3	3	2	3	4	3	3	1	4	4	4	1	2	2	4	4	4	5	3	5	4	4	5	3	5	
770	Noby Dimitrov	2018162770	3	1	13	4	3	4	3	4	3	1	3	2	3	3	1	3	3	2	2	2	1	3	3	2	3	4	5	5	5	2	
771	Cal Doxsey	2018162771	1	2	1	3	3	3	5	4	5	5	3	3	3	5	4	3	4	3	4	4	2	3	3	2	4	4	3	4	3	3	
772	Felicity Fley	2018162772	2	2	12	3	2	4	2	4	5	5	2	2	5	4	4	5	5	3	4	3	4	1	3	2	1	2	3	2	3	4	
773	Daune Buffery	2018162773	1	2	3	5	5	4	5	4	4	5	3	5	4	2	4	5	2	3	2	4	5	2	2	2	4	1	4	3	3	4	
774	Lucio Le Provest	2018162774	1	2	2	3	5	5	4	4	5	5	4	3	2	3	3	3	3	5	3	3	4	3	4	1	4	3	4	3	4	3	
775	Howard Challoner	2018162775	3	2	5	1	4	3	4	1	2	1	3	3	1	2	2	3	3	4	2	1	3	5	4	4	4	5	3	3	4	4	
776	Aron Boole	2018162776	3	2	8	3	1	1	1	3	4	3	3	3	2	3	4	1	2	3	2	4	3	3	5	5	3	3	2	3	3	2	
777	Archie Bussen	2018162777	2	2	12	2	5	5	3	4	3	4	3	5	4	4	3	5	5	4	4	4	3	1	4	3	1	3	3	3	3	2	
778	Phillipp Hein	2018162778	3	2	14	1	4	3	3	3	4	3	3	2	4	3	4	1	3	4	2	4	2	5	2	3	2	4	2	5	2	5	
779	Chuck MacDermid	2018162779	3	1	11	3	3	4	1	1	4	2	3	1	1	3	2	3	3	2	3	3	4	4	5	5	5	5	4	4	5	4	
780	Adamo Nono	2018162780	3	1	16	2	4	2	3	4	2	3	4	4	3	2	1	3	2	2	4	3	4	4	3	5	3	5	4	2	3	5	
781	Suellen Jeannet	2018162781	3	1	12	4	3	3	3	4	3	4	3	3	3	1	2	2	3	1	4	4	2	4	5	5	3	5	4	3	4	5	
782	Nicole Tran	2018162782	2	1	1	4	5	5	4	5	3	3	4	5	4	4	3	5	3	4	5	3	5	3	1	3	3	2	3	3	3	4	
783	Silvester MacAree	2018162783	1	1	16	4	5	3	3	3	5	3	5	4	5	5	5	4	2	4	2	3	3	3	3	1	3	4	4	3	4	2	
784	Fiann Troni	2018162784	1	2	9	4	5	4	3	4	4	5	4	4	3	5	3	4	3	2	5	4	5	3	4	2	3	2	1	1	3	2	
785	Isobel O'Lunny	2018162785	2	1	8	5	4	3	5	4	2	5	5	3	5	5	4	3	3	4	4	3	3	3	3	2	3	2	3	2	3	2	
786	Tracy Nodes	2018162786	3	2	8	3	3	3	1	2	4	3	3	2	1	4	1	3	4	1	4	4	2	4	4	4	3	4	4	4	2	5	
787	Whitney Realy	2018162787	3	1	7	3	2	3	4	3	2	3	3	3	1	1	4	1	2	4	3	4	4	5	4	2	3	4	5	5	4	3	
788	Maire Calladine	2018162788	1	1	5	4	4	4	5	5	5	5	3	5	4	3	3	4	4	5	3	3	5	2	4	4	1	3	3	4	1	4	
789	Elsworth Eliot	2018162789	2	2	14	4	3	5	3	2	5	3	3	4	4	3	3	5	3	4	5	4	3	3	4	1	1	3	2	3	2	1	
790	Arlina Francino	2018162790	3	1	3	4	1	3	2	2	1	3	3	4	4	3	3	1	1	3	2	2	2	4	2	5	4	5	4	4	4	3	
791	Yves Giorgi	2018162791	2	2	5	2	4	3	3	2	3	2	4	5	4	4	5	3	4	5	4	5	5	1	2	2	3	3	3	2	4	2	
792	Joey De La Cote	2018162792	2	2	1	4	4	3	3	4	3	5	3	2	3	4	4	3	5	5	4	3	5	3	1	3	1	2	4	1	3	2	
793	Christoper Dobie	2018162793	3	1	2	4	3	2	3	1	3	2	3	3	1	4	3	4	4	2	1	2	1	3	4	2	5	5	4	4	5	5	
794	Gipsy Kowal	2018162794	2	2	3	4	3	3	3	4	5	3	4	5	5	4	3	3	3	4	5	3	5	3	2	2	1	1	4	2	4	2	
795	Katherine Cobbin	2018162795	1	1	7	4	4	4	4	5	5	5	5	3	3	5	2	5	3	4	5	3	4	2	4	3	4	3	2	2	4	2	
796	Jesselyn Ludye	2018162796	3	2	15	4	2	3	1	1	1	3	1	2	1	3	4	1	4	2	3	3	4	3	5	3	4	3	2	4	2	5	
797	Jillian Goodacre	2018162797	1	2	8	3	5	3	5	5	4	4	4	4	2	3	4	2	4	5	5	4	5	3	3	2	3	1	3	4	4	3	
798	Mycah Moynihan	2018162798	2	1	14	4	4	3	4	4	4	3	4	3	3	3	4	5	4	4	3	5	5	2	2	2	3	4	3	4	3	2	
799	Lauryn Birley	2018162799	2	2	3	4	3	4	4	2	4	5	4	5	5	5	3	3	5	3	4	3	5	3	3	2	2	4	1	2	2	3	
800	Borden Hirsch	2018162800	1	1	2	5	3	4	5	4	3	5	4	4	3	5	3	4	4	4	5	4	4	4	2	2	2	2	3	4	3	3	
801	Kenna Halsho	2018162801	2	1	5	5	4	3	4	4	5	4	4	2	3	4	5	4	5	4	3	4	4	4	2	4	1	3	4	2	2	3	
802	Evelyn Domelow	2018162802	2	1	17	4	3	5	2	5	4	2	2	4	4	3	3	5	3	3	4	3	4	2	2	3	1	3	3	2	2	3	
803	Clevie Rayment	2018162803	1	2	11	5	4	5	5	5	5	4	3	4	3	2	2	5	5	5	3	3	4	3	4	4	1	3	2	3	3	1	
804	Sheelagh McKinley	2018162804	1	2	14	4	4	4	4	3	4	5	5	5	3	3	3	5	2	3	2	5	3	4	1	2	3	3	3	4	4	1	
805	Claudius Llop	2018162805	3	1	9	4	3	1	3	3	1	3	4	3	1	1	2	1	3	3	4	3	4	4	5	3	3	4	4	4	2	5	
806	Jaquith Hully	2018162806	3	1	16	4	2	1	2	3	2	1	2	4	1	3	3	2	3	3	1	3	3	5	3	5	5	5	5	4	5	3	
807	Gipsy Wiltshaw	2018162807	3	1	13	3	3	1	3	1	2	3	3	4	3	4	3	1	1	3	2	1	3	3	3	4	4	4	4	4	3	5	
808	Roman Angeau	2018162808	3	2	10	3	2	2	1	2	4	1	2	2	3	1	2	3	2	1	2	3	4	5	4	5	5	3	4	2	4	3	
809	Gabriel Cheng	2018162809	1	1	16	3	4	4	5	3	5	3	5	5	3	5	4	2	3	3	4	3	4	2	1	3	2	2	4	1	1	2	
810	Bud Hassey	2018162810	1	2	14	5	4	4	4	5	5	5	4	4	3	4	3	4	4	3	4	4	4	2	4	3	2	3	4	4	2	1	
811	Eward Nare	2018162811	3	2	8	4	1	3	4	1	3	1	2	3	2	1	3	2	3	3	3	1	2	5	3	4	4	3	3	4	2	4	
812	Rivalee Coathup	2018162812	2	1	8	4	4	4	4	3	4	4	2	4	3	5	4	5	5	4	3	5	5	2	3	3	1	1	2	3	3	3	
813	Dud Goldspink	2018162813	2	1	17	4	3	5	4	4	4	2	5	3	4	3	4	3	5	5	5	5	5	1	4	3	2	2	3	3	2	4	
814	Doralynne Dybbe	2018162814	3	1	4	4	3	3	2	2	3	3	2	3	3	1	1	2	2	3	3	3	2	3	2	4	3	5	4	5	4	4	
815	Gussi Linskey	2018162815	1	2	7	4	4	3	5	4	4	4	5	3	3	3	5	2	3	5	5	4	5	2	4	3	3	2	2	2	3	3	
816	Bern Snookes	2018162816	2	2	15	4	4	3	4	4	3	4	3	4	5	5	5	5	3	4	4	5	4	2	2	2	3	4	3	3	1	1	
817	Lorinda Postance	2018162817	1	2	5	5	3	5	5	4	4	5	3	4	4	5	2	4	5	5	4	3	4	3	3	4	2	4	3	3	2	3	
818	Parrnell Girod	2018162818	1	1	7	4	5	4	3	4	5	5	3	3	3	4	4	5	3	4	3	3	3	3	3	4	3	1	3	4	1	2	
819	Kathryn Peachey	2018162819	1	2	2	4	4	4	5	5	4	4	3	3	3	4	4	3	3	2	3	3	3	4	3	2	4	2	4	2	4	3	
820	Wynny Sporner	2018162820	3	2	10	4	1	2	3	2	1	4	4	2	2	1	3	3	4	3	2	2	3	4	3	5	4	5	5	5	5	5	
821	Lannie McKeever	2018162821	1	2	1	4	5	4	3	5	4	3	4	3	3	4	4	5	4	4	5	4	3	4	4	3	2	3	2	2	4	2	
822	Meris Learoyde	2018162822	2	1	5	5	4	4	2	4	3	3	4	5	3	4	4	3	4	3	4	3	4	3	3	4	3	1	3	3	2	3	
823	Kimmie Megainey	2018162823	1	2	15	4	3	5	4	5	4	5	5	5	4	4	4	5	4	4	2	3	3	2	3	3	3	1	1	2	2	3	
824	Klement Heazel	2018162824	2	2	14	4	4	4	3	2	4	5	5	4	5	4	4	3	4	4	4	3	3	2	4	2	3	2	1	1	3	3	
825	Ailey McDool	2018162825	1	1	14	4	4	3	4	4	5	4	5	5	2	3	4	4	3	2	5	5	3	3	3	4	3	2	3	1	3	3	
826	Belle Patinkin	2018162826	2	1	12	4	4	5	4	3	3	3	3	3	5	3	5	5	4	4	4	4	3	2	3	2	3	1	4	2	4	3	
827	Ram Williamson	2018162827	3	1	7	2	3	3	3	1	3	3	4	3	3	4	1	1	4	3	1	3	2	3	4	3	5	4	3	4	4	3	
828	Eugine Sprigg	2018162828	3	1	5	3	3	4	4	4	4	2	1	3	3	2	1	4	1	4	3	3	3	5	5	4	5	4	4	3	3	4	
829	Perri Strowlger	2018162829	3	1	6	3	2	3	4	3	4	3	3	2	4	3	4	4	3	4	2	4	1	5	3	3	3	2	4	4	4	5	
830	Fina Nafziger	2018162830	3	1	15	3	4	4	4	2	3	2	3	4	3	1	4	3	3	3	3	3	1	3	3	5	3	2	3	4	4	5	
831	Maggy Caldeyroux	2018162831	3	2	17	4	3	3	1	2	2	3	2	3	4	4	3	1	3	4	1	4	3	4	5	2	5	4	5	3	4	3	
832	Ethelyn Pettifor	2018162832	2	2	12	4	5	3	3	4	4	3	5	5	4	5	4	5	4	4	3	4	3	3	3	2	3	3	3	2	3	2	
833	Teador Bertolin	2018162833	1	2	3	3	4	4	4	5	5	3	4	4	4	5	3	5	3	3	4	3	4	4	3	2	4	4	3	3	4	3	
834	Evaleen Yuille	2018162834	1	1	13	3	5	5	4	5	4	4	3	5	2	4	2	4	4	5	2	5	5	2	2	3	3	3	2	2	3	3	
835	Rhoda Bows	2018162835	1	2	14	4	5	3	3	4	4	4	3	3	5	3	4	5	4	2	4	5	5	4	4	2	1	3	4	2	4	2	
836	Perri Burkman	2018162836	2	1	11	5	4	4	2	4	3	3	5	5	5	5	5	3	5	3	3	3	4	3	3	3	2	4	4	2	2	4	
837	Alexandr Hambric	2018162837	2	1	13	3	4	3	4	3	4	3	5	3	4	4	4	4	4	4	3	5	4	3	1	1	2	2	3	3	2	4	
838	Allene Beckerleg	2018162838	2	2	14	5	4	3	3	5	3	4	3	5	3	4	3	4	5	5	4	5	4	2	2	3	3	2	2	4	2	4	
839	Kingsley Huddleston	2018162839	3	2	14	3	2	4	1	2	1	2	2	1	3	3	4	2	1	4	4	4	3	5	5	2	4	5	3	4	3	4	
840	Riannon Obispo	2018162840	3	2	9	2	3	3	1	1	2	1	3	2	2	1	3	1	1	2	3	2	2	3	5	5	5	4	2	4	5	5	
841	Galina Bridgwater	2018162841	1	1	7	4	4	4	3	4	3	4	3	5	4	4	4	3	2	5	3	3	3	4	3	2	1	1	2	2	3	3	
842	Bambie Haibel	2018162842	2	2	14	5	4	5	5	2	3	4	2	2	3	5	4	3	4	5	5	5	4	3	2	2	2	3	4	2	3	2	
843	Liesa Farnfield	2018162843	3	1	5	1	3	3	3	4	2	3	2	3	4	3	2	3	1	3	3	4	4	4	5	4	4	5	2	3	5	5	
844	Rafe Banger	2018162844	3	2	11	1	1	4	1	3	3	3	1	3	3	3	4	3	4	1	3	4	4	5	2	4	2	4	4	3	5	3	
845	Grissel Battersby	2018162845	1	2	10	3	4	4	3	4	3	4	5	4	3	3	3	3	3	5	3	5	4	4	3	4	2	2	3	2	3	3	
846	Nonna Riepel	2018162846	3	1	5	2	3	3	4	4	1	1	2	1	3	3	1	3	3	1	4	2	3	5	5	5	2	3	4	5	5	5	
847	Giorgio Wanden	2018162847	2	2	2	4	3	4	4	5	4	4	5	4	4	5	3	4	3	4	3	3	5	4	2	1	2	3	2	1	3	3	
848	Florie Mableson	2018162848	3	2	11	1	4	2	1	4	3	4	3	4	4	4	3	3	3	3	3	3	4	5	4	5	5	4	3	4	2	3	
849	Eugine Trittam	2018162849	2	2	10	2	3	5	5	3	4	3	4	5	5	4	5	5	3	4	5	5	4	2	2	2	2	3	4	2	2	2	
850	Barbe Shakesby	2018162850	2	2	14	5	4	2	3	2	4	4	4	5	4	4	5	4	5	5	4	4	5	1	3	3	2	1	2	3	2	2	
851	Claudio Tomanek	2018162851	2	2	17	4	5	3	4	2	4	4	4	5	5	3	5	4	4	5	4	5	4	3	3	2	4	3	3	3	4	3	
852	Jeane Tunsley	2018162852	3	2	11	3	4	2	2	2	2	3	3	1	4	2	3	3	3	2	4	3	4	2	3	3	5	4	4	4	4	5	
853	Tomaso McLice	2018162853	3	1	14	3	2	4	1	3	1	1	1	4	2	2	3	3	3	1	3	2	2	2	5	5	4	5	4	4	4	5	
854	Darlene Geer	2018162854	1	1	10	4	5	4	5	4	5	4	4	4	5	4	4	4	4	4	3	5	3	4	4	4	4	3	3	3	3	4	
855	Frazier Brommage	2018162855	1	2	8	3	3	4	4	4	5	3	4	4	5	5	4	2	5	5	3	4	3	4	3	4	4	4	4	3	1	3	
856	Rozanne Gudyer	2018162856	1	1	11	4	5	5	4	5	3	5	4	4	4	3	3	3	5	2	5	4	2	2	3	3	2	2	3	4	3	1	
857	Wallace Goodwyn	2018162857	2	1	2	3	5	5	5	3	3	4	3	4	4	5	4	3	4	4	5	5	3	4	4	3	1	1	4	2	2	2	
858	Alaster Edgson	2018162858	1	2	10	4	5	4	5	5	5	4	5	4	5	4	4	3	3	3	2	5	3	2	2	1	3	2	4	2	3	4	
859	Rosetta Wilflinger	2018162859	3	1	16	1	3	3	3	3	3	3	1	3	2	1	4	3	3	2	2	3	4	3	2	3	2	3	4	4	4	5	
860	Orelle Feldbrin	2018162860	2	1	10	4	2	4	4	5	2	4	5	3	4	3	3	5	3	4	3	3	3	3	3	2	3	3	3	4	1	3	
861	Morganica Shugg	2018162861	3	1	16	3	1	2	4	3	3	2	3	4	3	4	3	4	4	4	3	2	4	3	4	3	3	2	3	5	5	3	
862	Gisella Quiddinton	2018162862	1	2	7	3	4	4	4	4	4	5	3	3	5	5	4	4	5	3	4	4	2	4	1	4	4	3	3	2	2	1	
863	Iggie Worswick	2018162863	3	1	8	2	3	2	4	4	4	4	4	4	2	3	3	3	3	4	2	3	3	2	4	3	3	5	2	3	5	5	
864	Kamila Merrilees	2018162864	1	2	2	5	4	3	4	4	4	4	4	4	4	3	5	3	5	4	4	4	3	3	3	1	4	3	3	2	4	3	
865	Corbie Lanmeid	2018162865	3	1	2	1	4	3	1	3	1	1	1	3	2	2	1	4	3	3	2	2	4	2	5	4	2	4	5	4	4	4	
866	Dinnie Oliff	2018162866	1	1	11	3	5	4	4	3	5	5	4	5	4	4	4	4	4	5	4	4	5	3	3	2	2	3	3	1	3	2	
867	Hinda Holby	2018162867	3	2	6	1	2	3	3	4	1	3	3	3	2	1	1	1	4	3	2	4	1	2	3	2	3	4	5	3	4	5	
868	Larina Leavens	2018162868	1	2	5	5	3	5	4	3	3	3	4	4	4	4	3	5	2	4	5	4	4	4	3	2	4	2	3	1	3	4	
869	Granny Ible	2018162869	1	2	3	3	3	3	4	5	5	5	4	4	5	3	4	5	3	4	2	5	3	4	4	3	4	3	4	2	4	2	
870	Karie Mabee	2018162870	1	2	10	3	4	5	4	3	4	4	3	4	5	3	2	5	2	4	4	5	2	2	4	3	1	3	2	1	4	2	
871	Flora Gludor	2018162871	2	1	1	5	5	3	3	3	3	4	4	5	5	5	4	4	4	3	4	4	5	4	4	3	4	3	1	2	2	3	
872	Chris Sedgeworth	2018162872	1	2	16	4	5	4	5	4	5	4	5	3	4	3	3	5	2	4	3	3	4	3	2	2	2	2	1	2	2	3	
873	Laurie Colum	2018162873	2	2	2	4	4	4	4	3	4	4	5	5	4	4	3	4	5	5	4	5	4	2	3	4	2	2	1	4	3	1	
874	Cherin Renhard	2018162874	1	2	3	3	4	5	5	4	5	5	5	4	2	3	5	3	5	4	2	3	3	4	2	4	3	2	3	2	2	3	
875	Drucy Squeers	2018162875	1	1	6	5	3	3	5	3	4	4	4	4	5	4	2	5	3	4	3	4	3	4	3	3	3	2	4	4	2	2	
876	Johnna Craster	2018162876	1	1	15	4	3	5	5	5	5	3	4	3	5	3	3	2	4	3	5	4	5	4	3	4	3	3	2	1	2	4	
877	Serena Syers	2018162877	2	2	14	5	2	4	2	5	5	3	3	5	5	5	4	3	5	3	5	5	5	2	3	1	3	3	3	4	1	2	
878	Yvonne Mosedale	2018162878	3	2	11	3	3	3	4	1	1	3	1	3	2	3	1	3	1	4	1	4	2	5	4	5	5	3	4	4	5	3	
879	Latisha Hinemoor	2018162879	3	2	6	3	2	2	3	4	1	4	2	4	3	3	3	1	3	1	3	2	3	5	2	5	4	5	4	4	5	4	
880	Boonie Greenrod	2018162880	2	2	6	4	5	3	3	4	4	5	3	3	4	5	3	5	3	5	4	4	4	1	2	2	2	3	1	4	1	4	
881	Crysta Brikner	2018162881	2	2	10	3	4	4	2	4	4	3	4	4	4	4	5	3	4	4	4	3	5	2	3	3	1	1	3	3	2	4	
882	Winnah Davsley	2018162882	2	2	15	5	3	4	4	2	3	4	5	3	4	3	5	4	5	5	4	5	5	3	3	4	3	3	3	4	1	2	
883	Sydel Fearnehough	2018162883	3	2	16	4	4	1	4	4	1	4	4	3	3	3	2	4	3	3	3	4	1	3	4	4	5	4	4	4	4	3	
884	Thomasin Trunkfield	2018162884	3	2	1	4	2	4	4	2	3	1	1	1	2	3	1	1	2	1	3	1	2	4	5	3	4	3	4	5	4	4	
885	Constance Iacobetto	2018162885	3	2	14	1	3	4	3	3	3	1	3	4	2	1	4	3	3	1	4	4	1	4	2	3	4	5	4	4	4	3	
886	Janeta Romanet	2018162886	2	1	14	4	5	5	4	4	2	5	4	3	4	4	3	5	4	4	5	4	3	3	2	1	3	1	2	4	2	1	
887	Shay Alywen	2018162887	1	2	13	4	5	5	4	5	3	5	4	5	3	2	2	5	2	4	3	4	4	3	3	4	4	3	3	4	3	4	
888	Elton Godby	2018162888	3	1	11	3	2	4	3	1	3	2	3	3	1	3	2	2	3	3	3	1	3	3	4	3	5	4	5	4	5	5	
889	Kendrick Harflete	2018162889	2	1	3	3	4	3	4	5	4	4	5	4	4	4	3	4	4	5	5	4	4	3	2	3	4	3	2	4	2	2	
890	Anabal Ferrierio	2018162890	2	2	3	4	3	5	4	5	2	3	5	5	4	4	3	5	4	5	3	4	5	3	3	2	1	2	3	4	3	2	
891	Ailee Grumbridge	2018162891	3	2	15	4	1	2	3	3	1	2	4	4	2	4	4	2	1	3	3	3	3	4	4	3	5	5	2	4	4	3	
892	Anson Chessill	2018162892	3	1	9	2	3	2	2	3	3	3	2	4	4	4	2	4	2	3	3	3	4	5	4	3	4	4	4	5	3	3	
893	Reinwald Serjent	2018162893	3	2	7	4	4	4	4	1	4	2	3	1	1	4	4	3	3	3	2	2	3	5	5	3	3	5	5	5	4	5	
894	Lisa Kreutzer	2018162894	3	1	16	1	1	4	1	3	3	2	3	4	2	1	2	4	4	1	3	3	3	4	3	2	3	4	5	4	3	2	
